Name,Year,Count
Dusty,1990,55
Gwen,1990,55
Polly,1990,55
Evangeline,1990,54
Richard,1990,54
Amani,1990,53
Johnnie,1990,53
Scarlet,1990,52
Sean,1990,52
Brian,1990,51
Hadley,1990,51
Kai,1990,51
Paisley,1990,51
Jayla,1990,50
Lorie,1990,48
Luis,1990,48
Teagan,1990,48
Brisa,1990,47
Cary,1990,47
Gayle,1990,47
Lorrie,1990,47
Sienna,1990,47
Ethel,1990,46
Jan,1990,46
Janis,1990,46
Shayne,1990,46
Wesley,1990,46
Aliyah,1990,45
Robbie,1990,45
Tristin,1990,45
Carlos,1990,44
Danette,1990,44
Joey,1990,44
Korey,1990,44
Renata,1990,44
Ronnie,1990,44
Thomas,1990,44
Jeremy,1990,43
Lesa,1990,43
Mark,1990,43
Charles,1990,42
Darian,1990,42
Hayden,1990,42
Jason,1990,42
Patrick,1990,42
Terrie,1990,42
Brennan,1990,41
Brooklynn,1990,41
Phoenix,1990,41
Sterling,1990,41
Keegan,1990,40
Benjamin,1990,39
Jeffrey,1990,39
Kenneth,1990,39
Michel,1990,39
Quincy,1990,39
Alejandro,1990,38
Chase,1990,38
Kennedy,1990,38
Makenna,1990,38
Norah,1990,38
Dale,1990,37
Haven,1990,37
Hunter,1990,37
Joel,1990,37
Miguel,1990,37
Raegan,1990,37
Tammi,1990,37
Blaine,1990,36
Dominic,1990,36
Shania,1990,36
Stephen,1990,36
Adam,1990,35
Shaun,1990,35
Trudy,1990,35
Jovan,1990,34
Lauri,1990,34
Madelynn,1990,34
Samuel,1990,34
Tamia,1990,34
Lyla,1990,33
Milan,1990,33
Travis,1990,33
Zoey,1990,33
Antonio,1990,32
Francisco,1990,32
Bryce,1990,31
Carter,1990,31
Dustin,1990,31
Jayda,1990,31
Marcus,1990,31
Marlo,1990,31
Paul,1990,31
Rory,1990,31
Chris,1990,30
Ian,1990,30
Kris,1990,30
Bobby,1990,29
Bryan,1990,29
Emery,1990,29
Tommie,1990,29
Willow,1990,29
Xavier,1990,29
Bella,1990,28
Kody,1990,28
Marquis,1990,28
Toby,1990,28
Giovanni,1990,27
Jazlyn,1990,27
Kellen,1990,27
Nyla,1990,27
Victor,1990,27
Deshawn,1990,26
Kolby,1990,26
Kory,1990,26
Martin,1990,26
Randy,1990,26
Brady,1990,25
Edgar,1990,25
Jorge,1990,25
Nathan,1990,25
Tony,1990,25
Van,1990,25
Kamryn,1990,24
Mario,1990,24
Randall,1990,24
Scott,1990,24
August,1990,23
Camryn,1990,23
Gregory,1990,23
Jaden,1990,23
Jerry,1990,23
Keith,1990,23
Payton,1990,23
Trevor,1990,23
Ari,1990,22
Chance,1990,22
Demetrius,1990,22
Erick,1990,22
Mikel,1990,22
Oscar,1990,22
Perry,1990,22
Ximena,1990,22
Alberto,1990,21
Cruz,1990,21
Darien,1990,21
Davon,1990,21
Eduardo,1990,21
Halle,1990,21
Jared,1990,21
Micheal,1990,21
Mila,1990,21
Nanette,1990,21
Peter,1990,21
Rickie,1990,21
Javon,1990,20
Madilyn,1990,20
Mason,1990,20
Mitchell,1990,20
Parker,1990,20
Patti,1990,20
Rudy,1990,20
Terrell,1990,20
Tyree,1990,20
Cadence,1990,19
Colin,1990,19
Edward,1990,19
Henry,1990,19
Ivan,1990,19
Lonnie,1990,19
Lyric,1990,19
Sergio,1990,19
Amari,1990,18
Andre,1990,18
Deandre,1990,18
Derek,1990,18
Fernando,1990,18
Justice,1990,18
Kinsley,1990,18
Marty,1990,18
Roberto,1990,18
Andres,1990,17
Billy,1990,17
Bradley,1990,17
Curtis,1990,17
Dee,1990,17
Dennis,1990,17
Dion,1990,17
Ethan,1990,17
Javier,1990,17
Jimmy,1990,17
Johnny,1990,17
Lilah,1990,17
Mickey,1990,17
Raymond,1990,17
Scottie,1990,17
Vincent,1990,17
Aidan,1990,16
Alec,1990,16
Bo,1990,16
Camden,1990,16
Corbin,1990,16
Deon,1990,16
Eddie,1990,16
Jamison,1990,16
Keaton,1990,16
Madyson,1990,16
Manuel,1990,16
Nathaniel,1990,16
Sawyer,1990,16
Willie,1990,16
Alan,1990,15
Allen,1990,15
Edwin,1990,15
Gary,1990,15
George,1990,15
Israel,1990,15
Jimmie,1990,15
Louis,1990,15
Luna,1990,15
Ronald,1990,15
Ryleigh,1990,15
Sheldon,1990,15
Asa,1990,14
Cesar,1990,14
Cooper,1990,14
Craig,1990,14
Danny,1990,14
Denis,1990,14
Garrett,1990,14
Glenn,1990,14
Ira,1990,14
Jay,1990,14
Jermaine,1990,14
Keenan,1990,14
Madisyn,1990,14
Mckinley,1990,14
Raul,1990,14
Ricardo,1990,14
Ricky,1990,14
Tate,1990,14
Andy,1990,13
Colton,1990,13
Darryl,1990,13
Derrick,1990,13
Douglas,1990,13
Elliott,1990,13
Ellis,1990,13
Frank,1990,13
Grayson,1990,13
Jasper,1990,13
Jeffery,1990,13
Kyler,1990,13
Maurice,1990,13
Omar,1990,13
Phillip,1990,13
Sonny,1990,13
Terrance,1990,13
Aaliyah,1990,12
Armando,1990,12
Armani,1990,12
Griffin,1990,12
Harper,1990,12
Hector,1990,12
Izabella,1990,12
Jamal,1990,12
Jonathon,1990,12
Kieran,1990,12
Rylie,1990,12
Amaya,1990,11
Angelo,1990,11
Arturo,1990,11
Caleb,1990,11
Cole,1990,11
Davis,1990,11
Dillon,1990,11
Dominick,1990,11
Donald,1990,11
Elijah,1990,11
Erik,1990,11
Jamel,1990,11
Jaylin,1990,11
Joe,1990,11
Karson,1990,11
Laurence,1990,11
Lawrence,1990,11
Marcel,1990,11
Marshall,1990,11
Ramon,1990,11
Ruben,1990,11
Seth,1990,11
Talon,1990,11
Aron,1990,10
Brent,1990,10
Chaz,1990,10
Collin,1990,10
Dante,1990,10
Darius,1990,10
Darnell,1990,10
Gene,1990,10
Isaac,1990,10
Jaelyn,1990,10
Jake,1990,10
Jon,1990,10
Lamar,1990,10
Mathew,1990,10
Pam,1990,10
Philip,1990,10
Rafael,1990,10
River,1990,10
Salvador,1990,10
Troy,1990,10
Ty,1990,10
Alfredo,1990,9
Bentley,1990,9
Brendan,1990,9
Brooks,1990,9
Darrell,1990,9
Donnie,1990,9
Ernesto,1990,9
Franklin,1990,9
Isaiah,1990,9
Isla,1990,9
Jadyn,1990,9
Jess,1990,9
Josue,1990,9
Journey,1990,9
Kendrick,1990,9
Khloe,1990,9
Kristopher,1990,9
Lucas,1990,9
Marco,1990,9
Nico,1990,9
Noah,1990,9
Preston,1990,9
Ray,1990,9
Ross,1990,9
Tanner,1990,9
Tyrese,1990,9
Wilson,1990,9
Albert,1990,8
Aniya,1990,8
Arthur,1990,8
Asher,1990,8
Bennett,1990,8
Branden,1990,8
Calvin,1990,8
Clayton,1990,8
Damian,1990,8
Darin,1990,8
Eli,1990,8
Elliot,1990,8
Johnathan,1990,8
Jude,1990,8
Julio,1990,8
Kaleb,1990,8
Kinley,1990,8
Leighton,1990,8
Marcos,1990,8
Marlon,1990,8
Melvin,1990,8
Pedro,1990,8
Randal,1990,8
Reginald,1990,8
Royce,1990,8
Rusty,1990,8
Steve,1990,8
Terrence,1990,8
Tommy,1990,8
Abel,1990,7
Aden,1990,7
Barrett,1990,7
Connor,1990,7
Darren,1990,7
Davion,1990,7
Donnell,1990,7
Donte,1990,7
Dwayne,1990,7
Freddie,1990,7
Gerry,1990,7
Jayce,1990,7
Jayden,1990,7
Jonah,1990,7
Kade,1990,7
Kenny,1990,7
Levi,1990,7
Luke,1990,7
Marc,1990,7
Marvin,1990,7
Maxwell,1990,7
Pablo,1990,7
Pierre,1990,7
Rodney,1990,7
Roger,1990,7
Roman,1990,7
Saul,1990,7
Stewart,1990,7
Todd,1990,7
Trey,1990,7
Tucker,1990,7
Walter,1990,7
Zane,1990,7
Annabella,1990,6
Bradly,1990,6
Carl,1990,6
Chad,1990,6
Conner,1990,6
Desmond,1990,6
Diego,1990,6
Donovan,1990,6
Emmanuel,1990,6
Ezra,1990,6
Fabian,1990,6
Gerardo,1990,6
Hugo,1990,6
Jackson,1990,6
Karl,1990,6
Larry,1990,6
Malik,1990,6
Nicolas,1990,6
Noe,1990,6
Nolan,1990,6
Rickey,1990,6
Rodolfo,1990,6
Santos,1990,6
Stanley,1990,6
Vaughn,1990,6
Warren,1990,6
Abraham,1990,5
Addyson,1990,5
Antoine,1990,5
Barry,1990,5
Beau,1990,5
Bret,1990,5
Brock,1990,5
Bryant,1990,5
Byron,1990,5
Cecil,1990,5
Clarence,1990,5
Cornelius,1990,5
Cortez,1990,5
Dalton,1990,5
Dane,1990,5
Dean,1990,5
Emanuel,1990,5
Emilio,1990,5
Enrique,1990,5
Ervin,1990,5
Eugene,1990,5
Forrest,1990,5
Freddy,1990,5
Frederick,1990,5
Gilbert,1990,5
Graham,1990,5
Grant,1990,5
Greyson,1990,5
Gustavo,1990,5
Heath,1990,5
Jace,1990,5
Jeremiah,1990,5
Judah,1990,5
Julius,1990,5
Kane,1990,5
Kareem,1990,5
Kelvin,1990,5
Ken,1990,5
Lance,1990,5
Landon,1990,5
Leland,1990,5
Leonardo,1990,5
Lincoln,1990,5
Lorenzo,1990,5
Malcolm,1990,5
Neil,1990,5
Nelson,1990,5
Orlando,1990,5
Ralph,1990,5
Rashad,1990,5
Rogelio,1990,5
Rolando,1990,5
Rowan,1990,5
Sam,1990,5
Sammy,1990,5
Stephan,1990,5
Triston,1990,5
Ulises,1990,5
Uriel,1990,5
Emily,2000,25952
Hannah,2000,23073
Madison,2000,19967
Ashley,2000,17995
Sarah,2000,17687
Alexis,2000,17627
Samantha,2000,17264
Jessica,2000,15704
Elizabeth,2000,15088
Taylor,2000,15078
Lauren,2000,14172
Alyssa,2000,13552
Kayla,2000,13310
Abigail,2000,13087
Brianna,2000,12873
Olivia,2000,12852
Emma,2000,12540
Megan,2000,11433
Grace,2000,11283
Victoria,2000,10922
Rachel,2000,10665
Anna,2000,10580
Sydney,2000,10242
Destiny,2000,9844
Morgan,2000,9502
Jennifer,2000,9385
Jasmine,2000,9092
Haley,2000,9068
Julia,2000,8764
Kaitlyn,2000,8757
Nicole,2000,8559
Amanda,2000,8549
Katherine,2000,8106
Natalie,2000,8094
Hailey,2000,7827
Alexandra,2000,7545
Savannah,2000,7099
Chloe,2000,7094
Rebecca,2000,7055
Stephanie,2000,7027
Maria,2000,6851
Sophia,2000,6562
Mackenzie,2000,6348
Allison,2000,6314
Isabella,2000,6242
Mary,2000,6182
Amber,2000,6181
Danielle,2000,6087
Gabrielle,2000,5868
Jordan,2000,5808
Brooke,2000,5640
Michelle,2000,5543
Sierra,2000,5520
Katelyn,2000,5501
Andrea,2000,5475
Madeline,2000,5370
Sara,2000,5315
Kimberly,2000,5240
Courtney,2000,5239
Erin,2000,5183
Brittany,2000,5182
Vanessa,2000,5133
Jenna,2000,5045
Jacqueline,2000,5035
Caroline,2000,5021
Faith,2000,4998
Makayla,2000,4916
Bailey,2000,4647
Paige,2000,4609
Shelby,2000,4558
Melissa,2000,4528
Kaylee,2000,4492
Christina,2000,4321
Trinity,2000,4284
Mariah,2000,4103
Caitlin,2000,4102
Autumn,2000,4024
Marissa,2000,4023
Breanna,2000,3823
Angela,2000,3822
Catherine,2000,3800
Zoe,2000,3785
Briana,2000,3754
Jada,2000,3747
Laura,2000,3732
Claire,2000,3710
Alexa,2000,3674
Kelsey,2000,3669
Kathryn,2000,3641
Leslie,2000,3620
Alexandria,2000,3547
Sabrina,2000,3465
Mia,2000,3449
Isabel,2000,3446
Molly,2000,3399
Leah,2000,3395
Katie,2000,3391
Gabriella,2000,3367
Cheyenne,2000,3366
Cassandra,2000,3304
Tiffany,2000,3303
Erica,2000,3220
Lindsey,2000,3211
Kylie,2000,3205
Amy,2000,3171
Diana,2000,3165
Cassidy,2000,3162
Mikayla,2000,3159
Ariana,2000,3153
Margaret,2000,3119
Kelly,2000,3075
Miranda,2000,3041
Maya,2000,3017
Melanie,2000,2967
Audrey,2000,2871
Jade,2000,2862
Gabriela,2000,2844
Caitlyn,2000,2835
Angel,2000,2832
Jillian,2000,2778
Alicia,2000,2760
Jocelyn,2000,2744
Erika,2000,2733
Lily,2000,2731
Heather,2000,2684
Madelyn,2000,2684
Adriana,2000,2680
Arianna,2000,2658
Lillian,2000,2597
Kiara,2000,2559
Riley,2000,2552
Crystal,2000,2549
Mckenzie,2000,2526
Meghan,2000,2515
Skylar,2000,2502
Ana,2000,2422
Britney,2000,2403
Angelica,2000,2393
Kennedy,2000,2390
Chelsea,2000,2380
Daisy,2000,2366
Kristen,2000,2356
Veronica,2000,2355
Isabelle,2000,2339
Summer,2000,2336
Hope,2000,2321
Brittney,2000,2315
Lydia,2000,2305
Hayley,2000,2299
Evelyn,2000,2222
Bethany,2000,2190
Shannon,2000,2179
Karen,2000,2171
Michaela,2000,2171
Jamie,2000,2155
Daniela,2000,2150
Angelina,2000,2139
Kaitlin,2000,2135
Karina,2000,2133
Sophie,2000,2102
Sofia,2000,2093
Diamond,2000,2080
Payton,2000,2058
Cynthia,2000,2038
Alexia,2000,2018
Valerie,2000,2015
Monica,2000,1990
Peyton,2000,1967
Carly,2000,1961
Bianca,2000,1956
Hanna,2000,1911
Brenda,2000,1897
Rebekah,2000,1894
Alejandra,2000,1860
Mya,2000,1839
Avery,2000,1832
Brooklyn,2000,1827
Ashlyn,2000,1822
Lindsay,2000,1799
Ava,2000,1796
Desiree,2000,1789
Alondra,2000,1762
Camryn,2000,1753
Ariel,2000,1752
Naomi,2000,1749
Jordyn,2000,1730
Kendra,2000,1730
Mckenna,2000,1703
Holly,2000,1690
Julie,2000,1677
Kendall,2000,1650
Kara,2000,1648
Jasmin,2000,1644
Selena,2000,1642
Esmeralda,2000,1641
Amaya,2000,1632
Kylee,2000,1628
Maggie,2000,1614
Makenzie,2000,1613
Claudia,2000,1608
Kyra,2000,1597
Cameron,2000,1596
Karla,2000,1586
Kathleen,2000,1583
Abby,2000,1565
Delaney,2000,1538
Amelia,2000,1530
Casey,2000,1517
Serena,2000,1503
Savanna,2000,1500
Aaliyah,2000,1494
Giselle,2000,1486
Mallory,2000,1466
April,2000,1450
Raven,2000,1446
Adrianna,2000,1445
Christine,2000,1440
Kristina,2000,1433
Nina,2000,1426
Asia,2000,1423
Natalia,2000,1423
Valeria,2000,1422
Aubrey,2000,1408
Lauryn,2000,1408
Kate,2000,1396
Patricia,2000,1392
Jazmin,2000,1390
Rachael,2000,1389
Katelynn,2000,1388
Cierra,2000,1383
Alison,2000,1382
Macy,2000,1374
Nancy,2000,1374
Elena,2000,1365
Kyla,2000,1363
Katrina,2000,1355
Jazmine,2000,1353
Joanna,2000,1350
Tara,2000,1336
Gianna,2000,1330
Juliana,2000,1320
Fatima,2000,1315
Allyson,2000,1312
Gracie,2000,1311
Sadie,2000,1311
Guadalupe,2000,1308
Genesis,2000,1303
Yesenia,2000,1294
Julianna,2000,1287
Skyler,2000,1284
Tatiana,2000,1283
Alexus,2000,1281
Alana,2000,1278
Elise,2000,1278
Kirsten,2000,1273
Nadia,2000,1271
Sandra,2000,1268
Dominique,2000,1263
Ruby,2000,1262
Haylee,2000,1260
Jayla,2000,1259
Tori,2000,1245
Cindy,2000,1244
Sidney,2000,1221
Ella,2000,1218
Tessa,2000,1210
Carolina,2000,1204
Jaqueline,2000,1199
Camille,2000,1198
Whitney,2000,1194
Carmen,2000,1193
Vivian,2000,1174
Priscilla,2000,1169
Bridget,2000,1168
Celeste,2000,1167
Kiana,2000,1165
Makenna,2000,1163
Alissa,2000,1153
Madeleine,2000,1153
Miriam,2000,1151
Natasha,2000,1145
Ciara,2000,1139
Cecilia,2000,1135
Mercedes,2000,1135
Kassandra,2000,1134
Reagan,2000,1131
Aliyah,2000,1115
Josephine,2000,1113
Charlotte,2000,1104
Rylee,2000,1102
Shania,2000,1097
Kira,2000,1092
Meredith,2000,1092
Eva,2000,1088
Lisa,2000,1088
Dakota,2000,1086
Hallie,2000,1082
Anne,2000,1081
Rose,2000,1079
Liliana,2000,1064
Kristin,2000,1056
Deanna,2000,1051
Imani,2000,1051
Marisa,2000,1051
Kailey,2000,1050
Annie,2000,1038
Nia,2000,1033
Carolyn,2000,1029
Anastasia,2000,1027
Brenna,2000,1023
Dana,2000,1015
Shayla,2000,1009
Ashlee,2000,1008
Kassidy,2000,1007
Alaina,2000,1003
Rosa,2000,1003
Wendy,2000,1003
Logan,2000,998
Tabitha,2000,992
Paola,2000,991
Callie,2000,988
Addison,2000,983
Lucy,2000,979
Gillian,2000,976
Clarissa,2000,974
Destinee,2000,973
Josie,2000,969
Esther,2000,967
Denise,2000,963
Katlyn,2000,963
Mariana,2000,944
Bryanna,2000,943
Emilee,2000,931
Georgia,2000,929
Deja,2000,921
Kamryn,2000,921
Ashleigh,2000,916
Cristina,2000,912
Baylee,2000,905
Heaven,2000,903
Ruth,2000,901
Raquel,2000,900
Monique,2000,899
Teresa,2000,898
Helen,2000,890
Krystal,2000,889
Tiana,2000,887
Cassie,2000,886
Kayleigh,2000,885
Marina,2000,884
Heidi,2000,879
Ivy,2000,879
Ashton,2000,868
Clara,2000,868
Meagan,2000,858
Gina,2000,855
Linda,2000,848
Gloria,2000,842
Jacquelyn,2000,831
Ellie,2000,829
Jenny,2000,826
Renee,2000,825
Daniella,2000,818
Lizbeth,2000,817
Anahi,2000,814
Virginia,2000,811
Gisselle,2000,810
Kaitlynn,2000,802
Julissa,2000,798
Cheyanne,2000,796
Lacey,2000,791
Haleigh,2000,789
Marie,2000,785
Martha,2000,776
Eleanor,2000,771
Kierra,2000,764
Tiara,2000,764
Talia,2000,762
Eliza,2000,759
Kaylie,2000,759
Mikaela,2000,759
Harley,2000,756
Jaden,2000,752
Hailee,2000,751
Madalyn,2000,751
Kasey,2000,750
Ashlynn,2000,749
Brandi,2000,744
Lesly,2000,742
Elisabeth,2000,735
Allie,2000,734
Viviana,2000,733
Cara,2000,732
Marisol,2000,727
India,2000,722
Melody,2000,720
Jessie,2000,719
Brandy,2000,718
Alisha,2000,715
Hunter,2000,714
Noelle,2000,710
Carla,2000,706
Francesca,2000,702
Tia,2000,701
Layla,2000,697
Krista,2000,695
Zoey,2000,691
Carley,2000,687
Janet,2000,686
Carissa,2000,685
Iris,2000,685
Kaleigh,2000,684
Tyler,2000,683
Susan,2000,680
Tamara,2000,680
Theresa,2000,679
Yasmine,2000,676
Tatum,2000,675
Sharon,2000,670
Alice,2000,668
Yasmin,2000,668
Tamia,2000,663
Abbey,2000,660
Alayna,2000,660
Kali,2000,660
Lilly,2000,659
Bailee,2000,658
Lesley,2000,658
Mckayla,2000,658
Ayanna,2000,656
Serenity,2000,654
Karissa,2000,649
Precious,2000,648
Jane,2000,647
Maddison,2000,647
Jayda,2000,645
Lexi,2000,642
Kelsie,2000,641
Phoebe,2000,641
Halle,2000,639
Kiersten,2000,638
Kiera,2000,636
Tyra,2000,635
Annika,2000,634
Felicity,2000,634
Taryn,2000,633
Kaylin,2000,632
Ellen,2000,631
Kiley,2000,628
Jaclyn,2000,614
Rhiannon,2000,612
Madisyn,2000,610
Colleen,2000,609
Joy,2000,607
Charity,2000,606
Pamela,2000,606
Tania,2000,604
Fiona,2000,603
Kaila,2000,599
Alyson,2000,598
Annabelle,2000,597
Emely,2000,597
Irene,2000,596
Angelique,2000,595
Alina,2000,594
Johanna,2000,594
Regan,2000,592
Janelle,2000,590
Janae,2000,589
Madyson,2000,588
Paris,2000,585
Justine,2000,583
Chelsey,2000,579
Sasha,2000,579
Paulina,2000,574
Mayra,2000,570
Skye,2000,566
Cora,2000,564
Brisa,2000,562
Emilie,2000,562
Felicia,2000,562
Larissa,2000,561
Macie,2000,561
Tianna,2000,561
Aurora,2000,557
Sage,2000,556
Lucia,2000,552
Alma,2000,547
Chasity,2000,547
Ann,2000,545
Deborah,2000,545
Nichole,2000,545
Jayden,2000,542
Alanna,2000,541
Malia,2000,541
Carlie,2000,540
Angie,2000,539
Nora,2000,539
Sylvia,2000,537
Kailee,2000,536
Carrie,2000,534
Elaina,2000,534
Sonia,2000,532
Kenya,2000,524
Genevieve,2000,523
Piper,2000,522
Marilyn,2000,520
Amari,2000,519
Macey,2000,518
Marlene,2000,518
Barbara,2000,517
Tayler,2000,512
Julianne,2000,511
Brooklynn,2000,510
Lorena,2000,510
Perla,2000,510
Elisa,2000,508
Kaley,2000,505
Leilani,2000,505
Eden,2000,504
Miracle,2000,503
Devin,2000,502
Aileen,2000,501
Athena,2000,497
Esperanza,2000,497
Regina,2000,497
Adrienne,2000,495
Luz,2000,489
Tierra,2000,488
Clare,2000,484
Cristal,2000,484
Eliana,2000,483
Kelli,2000,483
Eve,2000,482
Madelynn,2000,481
Breana,2000,480
Melina,2000,480
Arielle,2000,479
Justice,2000,477
Toni,2000,477
Corinne,2000,476
Maia,2000,475
Tess,2000,475
Abbigail,2000,474
Ciera,2000,474
Ebony,2000,474
Maritza,2000,474
Lena,2000,473
Lexie,2000,471
Isis,2000,469
Aimee,2000,468
Leticia,2000,468
Sarai,2000,465
Alivia,2000,463
Laurel,2000,463
Edith,2000,461
Carina,2000,460
Fernanda,2000,460
Aspen,2000,455
Nathalie,2000,454
Paula,2000,454
Tanya,2000,454
Frances,2000,453
Tina,2000,453
Christian,2000,452
Elaine,2000,452
Shayna,2000,449
Aniya,2000,448
Mollie,2000,448
Ryan,2000,448
Simone,2000,447
Kyleigh,2000,443
Nikki,2000,442
Anya,2000,439
Reyna,2000,438
Kaylyn,2000,437
Nicolette,2000,437
Abbie,2000,432
Kailyn,2000,431
Itzel,2000,429
Leila,2000,427
Cayla,2000,425
Stacy,2000,425
Araceli,2000,422
Robin,2000,422
Dulce,2000,421
Candace,2000,420
Noemi,2000,420
Jewel,2000,419
Aleah,2000,418
Mara,2000,418
Nayeli,2000,418
Karlee,2000,417
Keely,2000,416
Alisa,2000,415
Micaela,2000,415
Desirae,2000,414
Leanna,2000,414
Antonia,2000,413
Brynn,2000,412
Jaelyn,2000,412
Judith,2000,412
Raegan,2000,410
Sienna,2000,409
Celia,2000,408
Yvette,2000,407
Juliet,2000,405
Anika,2000,402
Emilia,2000,402
Eileen,2000,401
Thalia,2000,398
Rylie,2000,397
Daphne,2000,396
Kacie,2000,395
Rosemary,2000,394
Ericka,2000,392
Jadyn,2000,392
Lyndsey,2000,392
Micah,2000,392
Madilyn,2000,391
Laila,2000,389
Blanca,2000,388
Kellie,2000,386
Maribel,2000,384
Sandy,2000,384
Joselyn,2000,381
Kaelyn,2000,379
Carson,2000,377
Kathy,2000,377
Margarita,2000,377
Stella,2000,376
Juliette,2000,373
Devon,2000,371
Camila,2000,370
Donna,2000,369
Helena,2000,367
Lea,2000,367
Jazlyn,2000,366
Skyla,2000,364
Christy,2000,362
Katharine,2000,362
Joyce,2000,361
Alessandra,2000,359
Delilah,2000,358
Moriah,2000,358
Beatriz,2000,356
Brianne,2000,355
Kourtney,2000,353
Stacey,2000,350
Mariam,2000,349
Robyn,2000,349
Hayden,2000,348
Janessa,2000,346
Kenzie,2000,345
Sheila,2000,343
Meaghan,2000,342
Aisha,2000,341
Shawna,2000,340
Estrella,2000,339
Marley,2000,337
Melinda,2000,337
Ayana,2000,336
Devyn,2000,335
Nataly,2000,335
Loren,2000,334
Rosalinda,2000,334
Brielle,2000,332
Laney,2000,332
Lizette,2000,329
Sally,2000,329
Tracy,2000,329
Lilian,2000,328
Rebeca,2000,328
Chandler,2000,326
Jenifer,2000,326
Valentina,2000,325
Candice,2000,324
Diane,2000,324
Susana,2000,323
Casandra,2000,322
Harmony,2000,322
Alena,2000,321
Carol,2000,321
Shea,2000,321
Stephany,2000,321
Aniyah,2000,320
Alia,2000,318
Damaris,2000,316
Gwendolyn,2000,316
Violet,2000,316
Marian,2000,315
Anita,2000,314
Jaime,2000,314
Jaiden,2000,313
Kristine,2000,312
Dorothy,2000,311
Gretchen,2000,310
Janice,2000,310
Annette,2000,309
Amani,2000,308
Maura,2000,308
Bella,2000,307
Kaylynn,2000,307
Lila,2000,306
Armani,2000,305
Anissa,2000,304
Aubree,2000,304
Greta,2000,301
Lillie,2000,301
Willow,2000,301
Catalina,2000,300
Lia,2000,300
Maci,2000,299
Celina,2000,298
Quinn,2000,297
Cecelia,2000,296
Mattie,2000,296
Chaya,2000,295
Haven,2000,295
Rocio,2000,295
Yolanda,2000,295
Christa,2000,294
Gabriel,2000,293
Kari,2000,293
Jeanette,2000,292
Marianna,2000,292
Presley,2000,291
Yadira,2000,291
Elissa,2000,290
Shaina,2000,290
Arlene,2000,286
Izabella,2000,285
Lyric,2000,285
Drew,2000,283
Rachelle,2000,283
Adeline,2000,282
Jacklyn,2000,282
Jesse,2000,282
Liana,2000,281
Graciela,2000,279
Princess,2000,279
Selina,2000,279
Brook,2000,278
Elyse,2000,278
Cali,2000,277
Chanel,2000,277
Iliana,2000,276
Jolie,2000,275
Cortney,2000,273
Darlene,2000,273
London,2000,271
Yvonne,2000,271
Ryleigh,2000,269
Amira,2000,268
Juanita,2000,268
Kristy,2000,268
Teagan,2000,266
Kacey,2000,263
Baby,2000,262
Dianna,2000,262
Lara,2000,261
Shirley,2000,259
Silvia,2000,258
Ingrid,2000,257
Randi,2000,257
Lisette,2000,256
Lori,2000,255
Maranda,2000,254
Parker,2000,254
Darian,2000,253
Jaylin,2000,253
Ayla,2000,252
Bridgette,2000,252
Hillary,2000,252
Rita,2000,251
Nikita,2000,250
Reese,2000,249
Stefanie,2000,249
Chantel,2000,248
Nadine,2000,248
Samara,2000,248
Michele,2000,247
Sonya,2000,247
Hazel,2000,246
Magdalena,2000,244
Dallas,2000,243
Joelle,2000,242
Misty,2000,242
Norma,2000,242
Trisha,2000,241
Elsa,2000,240
Alysha,2000,239
Dawn,2000,239
Alex,2000,237
Ali,2000,235
Bonnie,2000,235
Hadley,2000,235
Martina,2000,235
Alycia,2000,233
Lilliana,2000,231
Myra,2000,230
Jana,2000,229
Scarlett,2000,227
Joanne,2000,226
Ashly,2000,225
Gia,2000,225
Keira,2000,225
Roxanne,2000,225
Aria,2000,221
Delia,2000,221
Kameron,2000,221
Dayna,2000,220
Katy,2000,220
Lourdes,2000,220
Kirstin,2000,219
Marlee,2000,219
Beatrice,2000,218
Blair,2000,218
Kori,2000,218
Jena,2000,217
Leann,2000,217
Breanne,2000,216
Mandy,2000,216
Jill,2000,215
Antoinette,2000,214
Melisa,2000,213
Adrian,2000,212
Audra,2000,211
Aubrie,2000,210
Infant,2000,210
Kendal,2000,210
Chana,2000,209
Chelsie,2000,208
Janie,2000,208
Lana,2000,208
Leanne,2000,208
Suzanne,2000,207
Juana,2000,206
Kelley,2000,206
Marcella,2000,206
Tristan,2000,206
Lacy,2000,205
Noel,2000,205
Ivette,2000,204
Nyla,2000,204
Keri,2000,203
Shauna,2000,203
Pearl,2000,200
Corina,2000,199
Rochelle,2000,197
Melany,2000,195
Octavia,2000,195
Lilia,2000,194
Libby,2000,193
Danica,2000,192
Stevie,2000,192
Charlene,2000,191
Shana,2000,191
Tammy,2000,191
Elisha,2000,190
Dina,2000,189
Eunice,2000,189
Judy,2000,189
Ada,2000,188
Janette,2000,188
Constance,2000,187
Tiffani,2000,185
Gladys,2000,184
Beverly,2000,183
Blake,2000,183
Justina,2000,183
Colette,2000,182
Kerry,2000,182
Marisela,2000,182
Elle,2000,181
Jennie,2000,181
Tabatha,2000,180
Angeline,2000,179
Hollie,2000,179
Jayme,2000,179
Maricela,2000,178
Maxine,2000,178
Maryann,2000,176
Mckinley,2000,176
Betty,2000,175
Susanna,2000,175
Connie,2000,174
Kristi,2000,173
Mindy,2000,172
Tristen,2000,172
Jodi,2000,170
Leeann,2000,170
Tamera,2000,169
Alecia,2000,168
Journey,2000,168
Lynn,2000,168
Jalen,2000,167
Camilla,2000,166
Cori,2000,165
